1684932930.63	-0.50	2.93	113.76
1684932930.73	-0.50	2.93	113.76
1684932930.83	-0.44	2.95	111.88
1684932930.93	-0.44	2.95	111.88
1684932931.03	-0.38	2.96	110.08
1684932931.13	-0.38	2.96	110.08
1684932931.23	-0.31	2.97	108.36
1684932931.33	-0.31	2.97	108.36
1684932931.43	-0.23	2.99	107.03
1684932931.53	-0.23	2.99	107.03
1684932931.63	-0.12	3.02	106.34
1684932931.73	-0.12	3.02	106.34
1684932931.83	-0.01	3.06	106.33
1684932931.93	-0.01	3.06	106.33
1684932932.03	0.09	3.08	106.25
1684932932.13	0.09	3.08	106.25
1684932932.23	0.17	3.12	106.24
1684932932.33	0.17	3.12	106.24
1684932932.43	0.25	3.15	106.29
1684932932.53	0.25	3.15	106.29
1684932932.63	0.37	3.18	106.48
1684932932.73	0.37	3.18	106.48
1684932932.83	0.50	3.22	106.53
1684932932.93	0.50	3.22	106.53
1684932933.03	0.62	3.26	106.58
1684932933.13	0.62	3.26	106.58
1684932933.23	0.73	3.30	106.66
1684932933.33	0.73	3.30	106.66
1684932933.43	0.84	3.34	106.79
1684932933.53	0.84	3.34	106.79
1684932933.63	0.94	3.37	106.82
1684932933.73	0.94	3.37	106.82
1684932933.83	1.03	3.40	106.81
1684932933.93	1.03	3.40	106.81
1684932934.03	1.12	3.44	106.96
1684932934.13	1.12	3.44	106.96
1684932934.23	1.22	3.46	107.04
1684932934.33	1.22	3.46	107.04
1684932934.43	1.32	3.49	107.07
1684932934.53	1.32	3.49	107.07
1684932934.63	1.43	3.52	106.99
1684932934.73	1.43	3.52	106.99
1684932934.83	1.54	3.55	106.92
1684932934.93	1.54	3.55	106.92
1684932935.03	1.64	3.58	106.91
1684932935.13	1.64	3.58	106.91
1684932935.23	1.75	3.60	106.50
1684932935.32	1.75	3.60	106.50
1684932935.42	1.85	3.64	106.27
1684932935.52	1.85	3.64	106.27
1684932935.62	1.96	3.66	105.92
1684932935.72	1.96	3.66	105.92
1684932935.82	2.06	3.70	105.83
1684932935.92	2.06	3.70	105.83
1684932936.02	2.16	3.72	105.32
1684932936.12	2.16	3.72	105.32
1684932936.22	2.27	3.74	104.46
1684932936.32	2.27	3.74	104.46
1684932936.42	2.38	3.79	103.84
1684932936.52	2.38	3.79	103.84
1684932936.62	2.50	3.80	102.88
1684932936.72	2.50	3.80	102.88
1684932936.82	2.60	3.83	101.64
1684932936.92	2.60	3.83	101.64
1684932937.02	2.70	3.83	100.17
1684932937.12	2.70	3.83	100.17
1684932937.22	2.81	3.84	98.52
1684932937.32	2.81	3.84	98.52
1684932937.42	2.92	3.84	96.70
1684932937.52	2.92	3.84	96.70
1684932937.62	3.04	3.85	94.55
1684932937.72	3.04	3.85	94.55
1684932937.82	3.17	3.84	92.18
1684932937.92	3.17	3.84	92.18
1684932938.02	3.31	3.81	90.23
1684932938.12	3.31	3.81	90.23
1684932938.22	3.42	3.80	88.27
1684932938.32	3.42	3.80	88.27
1684932938.42	3.52	3.79	86.30
1684932938.52	3.52	3.79	86.30
1684932938.62	3.64	3.76	84.25
1684932938.72	3.64	3.76	84.25
1684932938.82	3.75	3.74	82.36
1684932938.92	3.75	3.74	82.36
1684932939.02	3.86	3.70	80.35
1684932939.12	3.86	3.70	80.35
1684932939.22	3.97	3.67	78.09
1684932939.32	3.97	3.67	78.09
1684932939.42	4.10	3.63	75.52
1684932939.52	4.10	3.63	75.52
1684932939.62	4.21	3.57	72.95
1684932939.72	4.21	3.57	72.95
1684932939.82	4.32	3.52	70.75
1684932939.92	4.32	3.52	70.75
1684932940.02	4.41	3.47	68.38
1684932940.12	4.41	3.47	68.38
1684932940.22	4.52	3.40	65.96
1684932940.32	4.52	3.40	65.96
1684932940.42	4.62	3.33	63.61
1684932940.52	4.62	3.33	63.61
1684932940.62	4.73	3.26	61.47
1684932940.72	4.73	3.26	61.47
1684932940.82	4.82	3.18	59.25
1684932940.92	4.82	3.18	59.25
1684932941.02	4.91	3.10	56.95
1684932941.12	4.91	3.10	56.95
1684932941.22	5.00	3.03	54.60
1684932941.32	5.00	3.03	54.60
1684932941.42	5.08	2.95	52.28
1684932941.52	5.08	2.95	52.28
1684932941.62	5.14	2.89	50.61
1684932941.72	5.14	2.89	50.61
1684932941.82	5.17	2.85	49.52
1684932941.92	5.17	2.85	49.52
1684932942.02	5.20	2.82	48.50
1684932942.12	5.20	2.82	48.50
1684932942.22	5.24	2.77	46.94
1684932942.32	5.24	2.77	46.94
1684932942.42	5.29	2.71	44.99
1684932942.52	5.29	2.71	44.99
1684932942.62	5.33	2.64	43.05
1684932942.72	5.33	2.64	43.05
1684932942.82	5.37	2.56	41.24
1684932942.92	5.37	2.56	41.24
1684932943.02	5.40	2.49	39.39
1684932943.12	5.40	2.49	39.39
1684932943.22	5.44	2.43	37.44
1684932943.32	5.44	2.43	37.44
1684932943.42	5.48	2.35	35.46
1684932943.52	5.48	2.35	35.46
1684932943.62	5.51	2.28	33.50
1684932943.72	5.51	2.28	33.50
1684932943.82	5.54	2.21	31.64
1684932943.92	5.54	2.21	31.64
1684932944.02	5.58	2.13	29.80
1684932944.12	5.58	2.13	29.80
1684932944.22	5.60	2.04	28.03
1684932944.32	5.60	2.04	28.03
1684932944.42	5.62	1.98	26.12
1684932944.52	5.62	1.98	26.12
1684932944.62	5.64	1.90	24.19
1684932944.72	5.64	1.90	24.19
1684932944.82	5.67	1.81	22.26
1684932944.92	5.67	1.81	22.26
1684932945.02	5.68	1.74	20.25
1684932945.12	5.68	1.74	20.25
1684932945.22	5.69	1.67	18.18
1684932945.31	5.69	1.67	18.18
1684932945.41	5.70	1.59	16.25
1684932945.51	5.70	1.59	16.25
1684932945.61	5.71	1.51	14.32
1684932945.71	5.71	1.51	14.32
1684932945.81	5.72	1.42	12.63
1684932945.91	5.72	1.42	12.63
1684932946.01	5.73	1.30	11.00
1684932946.11	5.73	1.30	11.00
1684932946.21	5.74	1.16	9.09
1684932946.31	5.74	1.16	9.09
1684932946.41	5.74	1.01	7.61
1684932946.51	5.74	1.01	7.61
1684932946.61	5.76	0.88	6.84
1684932946.71	5.76	0.88	6.84
1684932946.81	5.77	0.77	6.88
1684932946.91	5.77	0.77	6.88
1684932947.01	5.79	0.66	6.94
1684932947.11	5.79	0.66	6.94
1684932947.21	5.80	0.58	7.00
1684932947.31	5.80	0.58	7.00
1684932947.41	5.82	0.49	7.03
1684932947.51	5.82	0.49	7.03
1684932947.61	5.83	0.38	7.04
1684932947.71	5.83	0.38	7.04
1684932947.81	5.85	0.25	7.03
1684932947.91	5.85	0.25	7.03
1684932948.01	5.87	0.11	7.11
1684932948.11	5.87	0.11	7.11
1684932948.21	5.88	-0.00	7.18
1684932948.31	5.88	-0.00	7.18
1684932948.41	5.91	-0.14	7.22
1684932948.51	5.91	-0.14	7.22
1684932948.61	5.92	-0.25	7.33
1684932948.71	5.92	-0.25	7.33
1684932948.81	5.94	-0.36	7.42
1684932948.91	5.94	-0.36	7.42
1684932949.01	5.97	-0.48	7.45
1684932949.11	5.97	-0.48	7.45
1684932949.21	5.99	-0.60	7.43
1684932949.31	5.99	-0.60	7.43
1684932949.41	6.01	-0.73	7.48
1684932949.51	6.01	-0.73	7.48
1684932949.61	6.02	-0.85	7.49
1684932949.71	6.02	-0.85	7.49
1684932949.81	6.04	-0.98	7.51
1684932949.91	6.04	-0.98	7.51
1684932950.01	6.06	-1.10	7.55
1684932950.11	6.06	-1.10	7.55
1684932950.21	6.07	-1.21	7.62
1684932950.31	6.07	-1.21	7.62
1684932950.41	6.10	-1.35	7.67
1684932950.51	6.10	-1.35	7.67
1684932950.61	6.13	-1.48	7.82
1684932950.71	6.13	-1.48	7.82
1684932950.81	6.14	-1.61	7.97
1684932950.91	6.14	-1.61	7.97
1684932951.01	6.16	-1.73	8.15
1684932951.11	6.16	-1.73	8.15
1684932951.21	6.19	-1.86	8.29
1684932951.31	6.19	-1.86	8.29
1684932951.41	6.21	-1.99	8.39
1684932951.51	6.21	-1.99	8.39
1684932951.61	6.23	-2.12	8.42
1684932951.71	6.23	-2.12	8.42
1684932951.81	6.26	-2.26	8.49
1684932951.91	6.26	-2.26	8.49
1684932952.01	6.28	-2.37	8.49
1684932952.11	6.28	-2.37	8.49
1684932952.21	6.30	-2.49	8.48
1684932952.31	6.30	-2.49	8.48
1684932952.41	6.32	-2.62	8.50
1684932952.51	6.32	-2.62	8.50
1684932952.61	6.34	-2.75	8.60
1684932952.71	6.34	-2.75	8.60
1684932952.81	6.36	-2.88	8.66
1684932952.91	6.36	-2.88	8.66
1684932953.01	6.39	-3.03	8.72
1684932953.11	6.39	-3.03	8.72
1684932953.21	6.41	-3.17	8.80
1684932953.31	6.41	-3.17	8.80
1684932953.41	6.44	-3.31	8.93
1684932953.51	6.44	-3.31	8.93
1684932953.61	6.46	-3.44	8.97
1684932953.71	6.46	-3.44	8.97
1684932953.81	6.49	-3.56	9.13
1684932953.91	6.49	-3.56	9.13
1684932954.01	6.52	-3.71	9.26
1684932954.11	6.52	-3.71	9.26
1684932954.21	6.54	-3.85	9.37
1684932954.31	6.54	-3.85	9.37
1684932954.41	6.57	-3.97	9.47
1684932954.51	6.57	-3.97	9.47
1684932954.61	6.59	-4.12	9.62
1684932954.71	6.59	-4.12	9.62
1684932954.81	6.62	-4.26	9.79
1684932954.91	6.62	-4.26	9.79
1684932955.01	6.65	-4.39	9.94
1684932955.11	6.65	-4.39	9.94
1684932955.20	6.67	-4.54	10.03
1684932955.30	6.67	-4.54	10.03
1684932955.40	6.70	-4.67	10.04
1684932955.50	6.70	-4.67	10.04
1684932955.60	6.73	-4.79	10.03
1684932955.70	6.73	-4.79	10.03
1684932955.80	6.76	-4.94	9.99
1684932955.90	6.76	-4.94	9.99
1684932956.00	6.78	-5.07	9.96
1684932956.10	6.78	-5.07	9.96
